system:index,total_evaporation_sum
20110102,-0.0029337348199936445
20110103,-0.0021884637700599775
20110104,-0.002155597178752002
20110105,-0.0032604591366028396
20110106,-0.0029233144249994998
20110107,-0.0037660145206410843
20110108,-0.003714095255358917
20110109,-0.003960352267765866
20110110,-0.0038441372345492495
20110111,-0.003782949569089038
20110112,-0.0034107464620923827
20110113,-0.0030589108007692584
20110114,-0.0034469985168632494
20110115,-0.003236877260178655
20110116,-0.003309338197350706
20110117,-0.002805881115487596
20110118,-0.002433065008910122
20110119,-0.0033352651352464304
20110120,-0.0031293816050002405
20110121,-0.0038097682445591093
20110122,-0.0037150476188606975
20110123,-0.003176823121335247
20110124,-0.002968129905772298
20110125,-0.0039833672670579875
20110126,-0.003227873286053658
20110127,-0.003592321292515182
20110128,-0.0019631103481376555
20110129,-0.001130087559106659
20110130,-0.003007185914742307
20110131,-9.800622383551812E-4
20110201,-0.001127591886223248
20110202,-0.0017913771184610984
20110203,-0.003487084934864501
20110204,-0.003245466855754553
20110205,-0.004258205600690896
20110206,-0.0027986670510329235
20110207,-0.003937018960353891
20110208,-0.004239233952669511
20110209,-0.0039300007475845155
20110210,-0.003942561587388952
20110211,-0.004250438188303518
20110212,-0.0032296553194141003
20110213,-0.0036647599820968605
20110214,-0.003972529475054586
20110215,-0.00428749162510632
20110216,-0.004238768070082461
20110217,-0.0021010947336231657
20110218,-0.0022164417768035087
20110219,-0.002831276464403206
20110220,-0.00426668331405496
20110221,-0.003880044385857067
20110222,-0.0033125846422539973
20110223,-0.002166187332138199
20110224,-0.004018173769307761
20110225,-0.003766039894976771
20110226,-0.003535855950225979
20110227,-8.142020652481644E-4
20110228,-0.0033874335065665765
20110301,-0.004278914407909219
20110302,-0.0034900485265044997
20110303,-0.0039168778431021255
20110304,-0.004440012485988544
20110305,-0.004625445261010741
20110306,-0.0038144581646397603
20110307,-0.0032236135899830144
20110308,-0.0034463087345826156
20110309,-0.0033179109674384226
20110310,-0.004335089572503231
20110311,-0.0038598084215594785
20110312,-0.004027068799766444
20110313,-0.004510438538623086
20110314,-0.002338571531524169
20110315,-0.003853084616265495
20110316,-0.003407208532569491
20110317,-0.0043925402287977
20110318,-0.0035798967848732167
20110319,-0.003858885333288388
20110320,-0.0035536949866390526
20110321,-0.0035986683537011593
20110322,-0.0038165618775013316
20110323,-0.004212325298105294
20110324,-0.0012618594960672061
20110325,-0.003027193327550212
20110326,-0.0026387255088167814
20110327,-0.0042013807914126735
20110328,-0.0044845728000155165
20110329,-0.004157551143466095
20110330,-0.005024127508132989
20110331,-0.004173645863607739
20110401,-0.0033391407994847
20110402,-0.0036363629341831763
20110403,-0.0043049191481064186
20110404,-0.005012465894835266
20110405,-0.0044072159582059
20110406,-0.004031769252506866
20110407,-0.0037425718129907725
20110408,-0.004300392921440751
20110409,-0.004375880601557453
20110410,-0.004612650390408617
20110411,-0.0039356113901645754
20110412,-0.004814046857221146
20110413,-0.004196859088658642
20110414,-0.004339582264834519
20110415,-0.0036163253146799376
20110416,-0.003965912234293481
20110417,-0.003556630507722366
20110418,-0.00473635052667228
20110419,-0.0037706324785079545
20110420,-0.004390472570608046
20110421,-0.0037794199910269623
20110422,-0.0014131085581767923
20110423,-0.0017963767197451577
20110424,-0.003946321013778533
20110425,-0.004366398020300247
20110426,-0.0037717681708133123
20110427,-0.005093905594649091
20110428,-0.004618979738853673
20110429,-0.004249404072573373
20110430,-0.004066237213225699
20110501,-0.0037987400379392044
20110502,-0.0041371149383947516
20110503,-0.003253340979090182
20110504,-0.0013586472379150327
20110505,-0.0027944114586294887
20110506,-0.003982452108432511
20110507,-0.0040205713845070865
20110508,-0.00420452031726038
20110509,-0.0038724407183597233
20110510,-0.004175708980545638
20110511,-0.002720150140679098
20110512,-0.004176585190905768
20110513,-0.00466862095231815
20110514,-0.0041893796876800215
20110515,-0.004160394361966197
20110516,-0.003740203283989049
20110517,-0.0031375383351199544
20110518,-0.003175014462754356
20110519,-0.00368759213027749
20110520,-0.00402835809280318
20110521,-0.003821471462795372
20110522,-0.004013401363974763
20110523,-0.003865461179832197
20110524,-0.0038819024547336453
20110525,-0.0031484303189339984
20110526,-0.0032500173755573448
20110527,-0.0030308574136960515
20110528,-0.003863537956967044
20110529,-0.0035217644514068474
20110530,-0.003769583366723468
20110531,-0.004194542640903701
20110601,-0.0039396485406698
20110602,-0.0033523635181661126
20110603,-0.003918052332052262
20110604,-0.004559998886937577
20110605,-0.004642084131399707
20110606,-0.0028098079785595278
20110607,-0.0026642352774821393
20110608,-0.0033150280790401033
20110609,-0.0036582059730836504
20110610,-0.0037710004026921275
20110611,-0.0031592462608810525
20110612,-0.00297945733929558
20110613,-0.0032810898263051867
20110614,-0.0030835093811835542
20110615,-0.0026239506269126692
20110616,-0.003122419410521561
20110617,-0.0029834834235114905
20110618,-0.0029195576412759747
20110619,-0.003530495587020291
20110620,-0.004850572797610696
20110621,-0.003526212140002536
20110622,-0.003752576169960221
20110623,-0.004065402860881627
20110624,-0.004689271255825099
20110625,-0.00431495050089149
20110626,-0.004478422308010805
20110627,-0.00445504750084473
20110628,-0.0039403697406685334
20110629,-0.0027832959935311036
20110630,-0.0028151743656121683
20110701,-0.0028975716062767318
20110702,-0.0034371338342582634
20110703,-0.003592622357430986
20110704,-0.003245730599637681
20110705,-0.0032826733114155364
20110706,-0.0043365836757266515
20110707,-0.00397254079688719
20110708,-0.0031422859254578764
20110709,-0.0033865286620929176
20110710,-0.0027304525947751375
20110711,-0.004104713122577328
20110712,-0.004600011934120581
20110713,-0.004107225492854673
20110714,-0.003439384135031743
20110715,-0.004624275667616336
20110716,-0.004747040260761923
20110717,-0.00397185614139292
20110718,-0.003886580861997008
20110719,-0.00423118113618438
20110720,-0.003378140249943701
20110721,-0.0031905826791322014
20110722,-0.002730148710544726
20110723,-0.0025523061251233933
20110724,-0.004557095629187723
20110725,-0.0035515532453190123
20110726,-0.0029089999612505286
20110727,-0.003718114455324753
20110728,-0.004034652184958054
20110729,-0.002454669131959655
20110730,-0.003004291831730545
20110731,-0.0027600160187475323
20110801,-0.004118531126194325
20110802,-0.004445555850259572
20110803,-0.0047168231076283144
20110804,-0.004966748285830889
20110805,-0.004288613688236708
20110806,-0.0037278107550466236
20110807,-0.0028043518673273207
20110808,-0.004278671665419552
20110809,-0.004484390404107363
20110810,-0.0017571703328506608
20110811,-0.004402218807526559
20110812,-0.003736424216660828
20110813,-0.0035900748475851283
20110814,-0.003978878184303022
20110815,-0.0044295766892163725
20110816,-0.004297137210230341
20110817,-0.002757249242574315
20110818,-0.004177709843447753
20110819,-0.003077773680925321
20110820,-0.0035824482241227796
20110821,-0.0022390573831183726
20110822,-0.0030758408962257454
20110823,-0.0037766221918223942
20110824,-0.003914288161167783
20110825,-0.004729252127284311
20110826,-0.004830994411137924
20110827,-0.004606707537319113
20110828,-0.004788682607469219
20110829,-0.004391495311203003
20110830,-0.004592755468659495
20110831,-0.004795801736552328
20110901,-0.00492003620551855
20110902,-0.004554364630378801
20110903,-0.004704461158445287
20110904,-0.004442476736559426
20110905,-0.003565737947851281
20110906,-0.004806537651017467
20110907,-0.004573156363553553
20110908,-0.00385738366073204
20110909,-0.0025491806939907467
20110910,-0.004104439499330618
20110911,-0.0031022954328024494
20110912,-0.004522941412144568
20110913,-0.004613415279621182
20110914,-0.004797977556999033
20110915,-0.004562123973396897
20110916,-0.0038155265335594844
20110917,-0.004084526814571605
20110918,-0.0038809912845605807
20110919,-0.0034592339849356104
20110920,-0.0038484373365130736
20110921,-0.0042981873738413955
20110922,-0.0039401271563113795
20110923,-0.0030577319431411023
20110924,-0.0027610607628444908
20110925,-0.0037651450309294054
20110926,-0.0035256326375516993
20110927,-0.004238779370167206
20110928,-0.004298139722761885
20110929,-0.004659771725681636
20110930,-0.004532469914107553
20111001,-0.004090956762238786
20111002,-0.004082601088560858
20111003,-0.004013350692664866
20111004,-0.004028571129668193
20111005,-0.004240251283359646
20111006,-0.003586848365074281
20111007,-0.0028103113918763914
20111008,-0.0024946796942944436
20111009,-0.003057754024292847
20111010,-0.004027399007893444
20111011,-0.0012875321345863506
20111012,-0.002700169073297599
20111013,-0.0041200135042238255
20111014,-0.0035744209251851434
20111015,-0.0042257955635903064
20111016,-0.004491202965576001
20111017,-0.004281822035663636
20111018,-0.0034713225934091666
20111019,-0.004616184700992396
20111020,-0.004511219182826184
20111021,-0.004453420218898485
20111022,-0.004329187862577391
20111023,-0.004479683242284517
20111024,-0.003937655813626876
20111025,-0.004380872603936443
20111026,-0.0045451977220635756
20111027,-0.004709999781117633
20111028,-0.004507123709407812
20111029,-0.00487538829298615
20111030,-0.0034165367985224114
20111031,-0.003661848249599505
20111101,-0.0029822616925017195
20111102,-0.0033618820124982404
20111103,-0.004085672358110918
20111104,-0.0039515315601409175
20111105,-0.0034447414245754367
20111106,-0.004008779394035797
20111107,-0.0012012063125193119
20111108,-0.0038540899665158797
20111109,-0.004196899350163628
20111110,-0.0040352792318797915
20111111,-0.0035649094069833387
20111112,-0.0035821244683911743
20111113,-0.0036483891764545143
20111114,-0.0018939245720679385
20111115,-0.0034892402020530932
20111116,-0.003937818287336382
20111117,-0.004361244449013737
20111118,-0.003933812454372933
20111119,-0.003847160631436888
20111120,-0.003667521062774618
20111121,-0.0037526722415800132
20111122,-0.003644732424130129
20111123,-0.003987675813458936
20111124,-0.0038299673647722047
20111125,-0.0038314112123840863
20111126,-0.003691019021243727
20111127,-0.0034628236121361173
20111128,-0.0037558733053044114
20111129,-0.004179860147136847
20111130,-0.0033688053939897058
20111201,-0.0022593178874024075
20111202,-0.00378618010894267
20111203,-0.0031161980201977295
20111204,-0.0027929317197949236
20111205,-0.0032349915823563363
20111206,-0.002067600000021237
20111207,-0.002328302831682261
20111208,-0.001476428643212675
20111209,-0.003069829207833197
20111210,-0.0040398969711297
20111211,-0.0036830159543831164
20111212,-0.003730867779166074
20111213,-0.0037906918085386363
20111214,-0.0035278846663607056
20111215,-0.003919433215118995
20111216,-0.002269619188632938
20111217,-0.004152995158088458
20111218,-0.003694470211035839
20111219,-0.004097060919745857
20111220,-0.0036173245671573245
20111221,-0.004229349205783996
20111222,-0.0038442938295159016
20111223,-0.003170890447723756
20111224,-0.004079937176497116
20111225,-0.0011061883221588345
20111226,-0.0015686066421491615
20111227,-0.003610814202051459
20111228,-0.003868830450271462
20111229,-0.003615916712938045
20111230,-0.0032249602869745676
20111231,-0.003208587247356732
20120101,-0.0032114674524892687
20120102,-0.0035289415847256853
20120103,-0.003252833739805036
20120104,-0.0022430126621966573
20120105,-0.002766166410334282
20120106,-0.00404652273133534
20120107,-0.0037497987603499925
20120108,-0.002086148429729559
20120109,-0.002861876597589879
20120110,-0.0037875517992286265
20120111,-0.0038525290850428126
20120112,-0.0034812184454490564
20120113,-0.0032812118054444885
20120114,-0.001537090797571817
20120115,-0.003233356383344939
20120116,-0.003415349929668782
20120117,-0.003576779013332917
20120118,-0.003623443035262594
20120119,-0.0038819242231254067
20120120,-0.00406019256696766
20120121,-0.003788345117575007
20120122,-0.003252574069510862
20120123,-0.004004272972313645
20120124,-0.003573570768594205
20120125,-0.0029007655061738893
20120126,-0.0036202278822184235
20120127,-0.0031338987263123497
20120128,-0.004163174625973781
20120129,-0.0038415866701600587
20120130,-0.004359645332201431
20120131,-0.004578687166318897
20120201,-0.004293435419333253
20120202,-0.004215379171185335
20120203,-0.0033671995407905868
20120204,-0.003783263975831755
20120205,-0.0018794763641414203
20120206,-0.002983791251729421
20120207,-0.004574133867760465
20120208,-0.003894116366139862
20120209,-0.004114537672416423
20120210,-0.002726846701070726
20120211,-0.0028089555473188696
20120212,-0.002544115457832488
20120213,-0.0032421357021603066
20120214,-0.003376143987197163
20120215,-0.001787789526153551
20120216,-0.0024109665731865387
20120217,-0.0033035100236872
20120218,-0.004064747938205535
20120219,-0.0033337301117484703
20120220,-0.003231535057826526
20120221,-0.003482536379712893
20120222,-0.0037883053778080076
20120223,-0.004220616036265452
20120224,-0.00416921790017558
20120225,-0.004341005064263072
20120226,-0.0040307328054484184
20120227,-0.003176248072134454
20120228,-0.0038049648357058514
20120229,-0.003969205429606866
20120301,-0.003914023356851757
20120302,-0.005320556212037836
20120303,-0.004590170665406025
20120304,-0.003413391769352548
20120305,-0.004086966808550335
20120306,-0.004092600570353412
20120307,-0.004071830255963979
20120308,-0.004492221860406901
20120309,-0.004893811439988803
20120310,-0.004744509223482766
20120311,-0.004265977308625729
20120312,-0.0044014396405062
20120313,-0.004116163802847482
20120314,-0.0046518246654166
20120315,-0.004937002423999937
20120316,-0.004296577668236067
20120317,-0.0025934998028349825
20120318,-0.002842048560444728
20120319,-0.00439982326534171
20120320,-0.0047038177234721805
20120321,-0.004180334385640265
20120322,-0.004365487662498425
20120323,-0.0039847644458396786
20120324,-0.003913407084288226
20120325,-0.004418119030817322
20120326,-0.003897046535406489
20120327,-0.0029644377753647866
20120328,-0.004149223185311474
20120329,-0.003778148028177714
20120330,-0.00442924863716292
20120331,-0.0049544504870744875
20120401,-0.004600801275782074
20120402,-0.004177723897661293
20120403,-0.004799529702123156
20120404,-0.00516793120565454
20120405,-0.004807161658030803
20120406,-0.00431838353162817
20120407,-0.004883439655288463
20120408,-0.003955311085769695
20120409,-0.003936796863903168
20120410,-0.0037034666782007645
20120411,-0.004180868644214761
20120412,-0.004104879191068165
20120413,-0.005215807883697188
20120414,-0.004413014346163751
20120415,-0.0043997144718671225
20120416,-0.0038274945664207635
20120417,-0.004808505136134169
20120418,-0.004530946072702012
20120419,-0.004982021308893973
20120420,-0.004638097122764571
20120421,-0.003718574117238237
20120422,-0.004098411163520207
20120423,-0.004351032291472202
20120424,-0.0041359146397469525
20120425,-0.005011136720949823
20120426,-0.004447258846406818
20120427,-0.005134537036708061
20120428,-0.0044671560629014175
20120429,-0.003972630686628885
20120430,-0.003665483075657774
20120501,-0.00417219345788325
20120502,-0.004140988467129647
20120503,-0.004584383972278203
20120504,-0.004536797261192657
20120505,-0.0046860362739413845
20120506,-0.004836961651700728
20120507,-0.004601052725823186
20120508,-0.0035121606270898512
20120509,-0.003477243992343434
20120510,-0.0035225613319773332
20120511,-0.0036879536706199523
20120512,-0.0038327955904972743
20120513,-0.0038211930151241494
20120514,-0.004096073294747821
20120515,-0.0042798455279501445
20120516,-0.0042134957331372725
20120517,-0.0041211721874965
20120518,-0.003976152879087129
20120519,-0.0038810926433780458
20120520,-0.0039434878516101035
20120521,-0.003946330623162781
20120522,-0.003683059726274498
20120523,-0.004392658851913608
20120524,-0.004138267804320621
20120525,-0.00250275462421426
20120526,-0.004438529445663954
20120527,-0.004733717001989288
20120528,-0.0037197129814057644
20120529,-0.003860859663418138
20120530,-0.003498430154898586
20120531,-0.0035291596036866437
20120601,-0.0036071083927474786
20120602,-0.004722048858039695
20120603,-0.00417657470798591
20120604,-0.004124428122126196
20120605,-0.0036756526947884704
20120606,-0.00365134554467995
20120607,-0.004344073532781754
20120608,-0.004123052931426788
20120609,-0.004693982576779252
20120610,-0.003905767847665863
20120611,-0.003904879538550509
20120612,-0.0033926184045157976
20120613,-0.002832404381186636
20120614,-0.004612730925499288
20120615,-0.0036560806524567257
20120616,-0.00205343243816653
20120617,-0.004457129308689892
20120618,-0.004828794499608062
20120619,-0.005213917284167855
20120620,-0.004604913577367447
20120621,-0.0027584155715053636
20120622,-0.004928759021090776
20120623,-0.004436525726358713
20120624,-0.004304618289460436
20120625,-0.003543553541509941
20120626,-0.003618656677497516
20120627,-0.0040631441510437655
20120628,-0.0040781664491852995
20120629,-0.0030229270060361225
20120630,-0.004768617233081714
20120701,-0.0036362585596538266
20120702,-0.00315946488419509
20120703,-0.004361957109194643
20120704,-0.0039750491697473295
20120705,-0.00336961171442432
20120706,-0.0038151110860286767
20120707,-0.0038384232300574263
20120708,-0.00312568279088228
20120709,-0.003624955525186194
20120710,-0.0037281058842678614
20120711,-0.0037444993215014796
20120712,-0.004231664128812871
20120713,-0.003509884309913478
20120714,-0.0029233458426258245
20120715,-0.004313138421148548
20120716,-0.004912093486194112
20120717,-0.004559410160983464
20120718,-0.003904091797749801
20120719,-0.003934581227001433
20120720,-0.004041094432213615
20120721,-0.003540409913418116
20120722,-0.004668116580551341
20120723,-0.00405855833274451
20120724,-0.003919554772712202
20120725,-0.0021800300349888047
20120726,-0.0021761045260853683
20120727,-0.0020133009800578816
20120728,-0.003560881215650292
20120729,-0.004424403581184594
20120730,-0.004255120750528716
20120731,-0.004925967350434044
20120801,-0.0052855724135383725
20120802,-0.00516645374740517
20120803,-0.0041910537239573855
20120804,-0.004349422398677731
20120805,-0.004683250988746381
20120806,-0.004296523307621876
20120807,-0.004088346201536112
20120808,-0.0049707892900683085
20120809,-0.00481033517258007
20120810,-0.004772697856789653
20120811,-0.0042700308852108
20120812,-0.004664236972196868
20120813,-0.004356172752894604
20120814,-0.004743482824014282
20120815,-0.004738105628811488
20120816,-0.00457605491312978
20120817,-0.0029047567954916423
20120818,-0.003977239900352788
20120819,-0.004200864553692444
20120820,-0.004668082167936865
20120821,-0.004742069060134316
20120822,-0.003912740052332853
20120823,-0.0036300649485467985
20120824,-0.004134796934910019
20120825,-0.004449600883349451
20120826,-0.0046024912309560765
20120827,-0.004692561155989733
20120828,-0.0041811702794962375
20120829,-0.003836141801336747
20120830,-0.00459346677959305
20120831,-0.0035116032498859777
20120901,-0.0026940250942036822
20120902,-0.003279060109095995
20120903,-0.004544136961108316
20120904,-0.002371288379684795
20120905,-0.003948308535486237
20120906,-0.004627722068104999
20120907,-0.004120852926783423
20120908,-0.003577855661668127
20120909,-0.004101573469787624
20120910,-0.0031300994272848905
20120911,-0.002299713507596517
20120912,-0.002912307970448356
20120913,-0.003923486165007899
20120914,-0.005034598749326361
20120915,-0.00415171460470027
20120916,-0.004494086836189541
20120917,-0.004307877889362408
20120918,-0.004080678398637896
20120919,-0.0024078816195567186
20120920,-0.003990221885972836
20120921,-0.004558138812514993
20120922,-0.0033867196226521528
20120923,-0.0021481874751528613
20120924,-0.0021042456207278817
20120925,-0.0045596704134438365
20120926,-0.0039048128037103857
20120927,-0.004179990350098648
20120928,-0.004161189592796378
20120929,-0.003904449575975656
20120930,-0.004575498635643747
20121001,-0.004076665004080136
20121002,-0.0040701836966326125
20121003,-0.004875166948265461
20121004,-0.0032175648953781375
20121005,-0.0032043616940060442
20121006,-0.003603584437801719
20121007,-0.004535640408931886
20121008,-0.003779081198983759
20121009,-0.003957847142145347
20121010,-0.0036574795800500283
20121011,-0.004005274045859859
20121012,-0.004199439012275929
20121013,-0.0043634378898960114
20121014,-0.0037149965336375347
20121015,-0.004599547811309109
20121016,-0.0040564835360690325
20121017,-0.004147280017058787
20121018,-0.004587393661009308
20121019,-0.003922444778208176
20121020,-0.0034634938159858525
20121021,-0.003470292313685053
20121022,-0.0037045425430724775
20121023,-0.0029770551937415546
20121024,-0.002524923924099746
20121025,-0.002148281859343484
20121026,-0.0040428444772930795
20121027,-0.0039141555265922185
20121028,-0.003871303125487283
20121029,-0.004354144492226298
20121030,-0.0038103500730109407
20121031,-0.0034618494243654893
20121101,-0.00439884333285996
20121102,-0.004352032868714845
20121103,-0.003897363477957837
20121104,-0.003637967838757538
20121105,-0.003424834435669742
20121106,-0.003756552313717465
20121107,-0.003456385130694465
20121108,-0.002489042292742894
20121109,-0.0042789821749600766
20121110,-0.004195435588445834
20121111,-0.0021490687015459824
20121112,-0.003034884518641428
20121113,-0.004183573239148298
20121114,-0.003623745995839199
20121115,-0.0035687179690396293
20121116,-0.0038994846863063593
20121117,-0.003933796070068106
20121118,-0.00414633482254653
20121119,-0.003430299062208469
20121120,-0.00200115008200457
20121121,-0.0038209910687715034
20121122,-0.004093891411160573
20121123,-0.0040825086598924
20121124,-0.0039756269101976095
20121125,-0.004095469913725427
20121126,-0.004070335723376903
20121127,-0.0037937893624229832
20121128,-0.0039988388299849725
20121129,-0.0038898088230052363
20121130,-0.0037502900368131696
20121201,-0.003812740355623127
20121202,-0.004486045634544107
20121203,-0.003675898652057456
20121204,-0.001516294507219629
20121205,-0.00331073252104608
20121206,-0.003863761222001695
20121207,-0.0021862084107593317
20121208,-0.0036361504044183615
20121209,-0.003748053842706711
20121210,-0.003917817468251933
20121211,-0.0037255060089045958
20121212,-0.00395069837057309
20121213,-0.004545405201590259
20121214,-0.004324020161934508
20121215,-0.0034216082456831024
20121216,-0.0042033678804182335
20121217,-0.0036832844201540294
20121218,-0.0035721763511064562
20121219,-0.0038880179975792684
20121220,-0.002524049512346253
20121221,-0.0033189348476638453
20121222,-0.002558066572848077
20121223,-0.003483477257171095
20121224,-0.002542205779443626
20121225,-0.0018790686721675612
20121226,-0.002523514775822706
20121227,-0.0034906149156856267
20121228,-0.004031719945609809
20121229,-0.004191241914065673
20121230,-0.003631853597801918
