system:index,Evap_tavg
A20101015_1200,4.25261330386967E-6
A20101015_1500,3.2942130296062404E-6
A20101015_1800,2.5770240530321766E-6
A20101015_2100,6.427744009625427E-7
A20101016_0000,2.149810380246518E-5
A20101016_0300,1.1855115279911209E-4
A20101016_0600,2.0115745726285848E-4
A20101016_0900,8.091830786285045E-5
A20101016_1200,1.121464530048007E-5
A20101016_1500,4.942907867110981E-6
A20101016_1800,3.7819864318019873E-6
A20101016_2100,8.49541860932012E-7
A20101017_0000,2.396959355262743E-5
A20101017_0300,1.3040768713297045E-4
A20101017_0600,1.873346614584897E-4
A20101017_0900,6.755005490267232E-5
A20101017_1200,2.2035203542512373E-6
A20101017_1500,2.4605766170884997E-6
A20101017_1800,-2.027880786304267E-6
A20101017_2100,-1.33670528780188E-6
A20101018_0000,2.0259508355526826E-5
A20101018_0300,9.788612966014187E-5
A20101018_0600,1.5672577527996222E-4
A20101018_0900,5.955860025286125E-5
A20101018_1200,7.2958955772625966E-6
A20101018_1500,2.7380454553857825E-6
A20101018_1800,1.593250941422785E-6
A20101018_2100,-2.439016801403844E-6
A20101019_0000,3.571391140432722E-5
A20101019_0300,1.5261385064628484E-4
A20101019_0600,1.882413335965852E-4
A20101019_0900,6.727202199765274E-5
A20101019_1200,6.942498860292113E-6
A20101019_1500,4.396805399824401E-6
A20101019_1800,-1.393711276308071E-6
A20101019_2100,-2.5925096913332074E-6
A20101020_0000,3.337234316914187E-5
A20101020_0300,1.6854799190857924E-4
A20101020_0600,1.9770795462827745E-4
A20101020_0900,8.678190578275053E-5
A20101020_1200,5.59022541426603E-6
A20101020_1500,3.421655746617173E-7
A20101020_1800,-1.009795701970496E-6
A20101020_2100,-2.8043847784365322E-6
A20101021_0000,2.946229590126168E-5
A20101021_0300,1.578595301650776E-4
A20101021_0600,1.8973157668260223E-4
A20101021_0900,7.344043216486122E-5
A20101021_1200,8.230446492433504E-6
A20101021_1500,4.319713208088847E-6
A20101021_1800,1.4558814013233039E-6
A20101021_2100,9.92231429532528E-8
A20101022_0000,2.5587448575842938E-5
A20101022_0300,1.590884377129029E-4
A20101022_0600,1.7891086993531032E-4
A20101022_0900,6.246686064864234E-5
A20101022_1200,1.0094360199666762E-5
A20101022_1500,5.764515419120768E-6
A20101022_1800,1.9581845385591474E-6
A20101022_2100,5.531537768394478E-6
A20101023_0000,3.1382709005053254E-5
A20101023_0300,1.2765775935629807E-4
A20101023_0600,1.806577749352055E-4
A20101023_0900,6.895857437553768E-5
A20101023_1200,5.765169066479573E-6
A20101023_1500,2.7978759080572846E-6
A20101023_1800,2.2410292711918777E-6
A20101023_2100,1.931499399865793E-6
A20101024_0000,3.760047084586842E-5
A20101024_0300,1.4099271399710482E-4
A20101024_0600,1.7409044703331643E-4
A20101024_0900,7.344202447807135E-5
A20101024_1200,2.4017779944858607E-6
A20101024_1500,2.685046090089887E-6
A20101024_1800,2.9300923198319476E-6
A20101024_2100,2.058797937045061E-6
A20101025_0000,3.36433376068001E-5
A20101025_0300,1.4008980594255624E-4
A20101025_0600,1.4720114516939876E-4
A20101025_0900,5.064278827864912E-5
A20101025_1200,1.0409619712503896E-5
A20101025_1500,7.790382147558421E-6
A20101025_1800,6.776830912523059E-6
A20101025_2100,5.2415069694727595E-6
A20101026_0000,2.212732461174913E-5
A20101026_0300,5.830445054763482E-5
A20101026_0600,4.310363569640019E-5
A20101026_0900,2.0058363629717527E-5
A20101026_1200,4.9574695147653744E-6
A20101026_1500,5.5720237739104485E-6
A20101026_1800,4.923715457370703E-6
A20101026_2100,4.6180854655897755E-6
A20101027_0000,2.6394862771997656E-5
A20101027_0300,1.4807276435696955E-4
A20101027_0600,1.2225484400730372E-4
A20101027_0900,3.764758904282908E-5
A20101027_1200,7.632641580778585E-6
A20101027_1500,6.972330512108199E-6
A20101027_1800,5.539091419185517E-6
A20101027_2100,4.286063186445739E-6
A20101028_0000,2.71042424920262E-5
A20101028_0300,1.1600668521526643E-4
A20101028_0600,1.3655496154782145E-4
A20101028_0900,4.80690194183539E-5
A20101028_1200,7.784014138088253E-6
A20101028_1500,6.839490702974986E-6
A20101028_1800,6.241464117904929E-6
A20101028_2100,5.209766196907335E-6
A20101029_0000,2.7532483516627852E-5
A20101029_0300,1.4227112866370097E-4
A20101029_0600,1.6138001240779547E-4
A20101029_0900,5.625163692416742E-5
A20101029_1200,4.061550242619014E-6
A20101029_1500,1.7370703639433906E-6
A20101029_1800,2.2633703280879645E-6
A20101029_2100,2.2257496930326488E-6
A20101030_0000,3.118957758109139E-5
A20101030_0300,1.4149599783429845E-4
A20101030_0600,7.211142983383426E-5
A20101030_0900,1.9276673685686934E-5
A20101030_1200,2.5890023404192005E-6
A20101030_1500,2.8204369728042417E-6
A20101030_1800,2.9081101465433546E-6
A20101030_2100,2.5270820949978446E-6
A20101031_0000,3.501894624104052E-5
A20101031_0300,1.60051221132332E-4
A20101031_0600,1.2871569193689955E-4
A20101031_0900,3.567994694738576E-5
A20101031_1200,6.145576584675944E-6
A20101031_1500,5.42534380934865E-6
A20101031_1800,4.169585535959137E-6
A20101031_2100,1.9034851028464445E-6
A20101101_0000,4.005011866478792E-5
A20101101_0300,1.7264178990715817E-4
A20101101_0600,1.4318328622937957E-4
A20101101_0900,2.8114064148227778E-5
A20101101_1200,8.39735005170856E-6
A20101101_1500,8.109967927397888E-6
A20101101_1800,7.813701221260299E-6
A20101101_2100,5.705645246482628E-6
A20101102_0000,1.2262132874235707E-5
A20101102_0300,1.22400906111648E-4
A20101102_0600,1.2144646188159043E-4
A20101102_0900,2.0008468365653236E-5
A20101102_1200,7.019436440893668E-6
A20101102_1500,5.989003977878315E-6
A20101102_1800,4.3981804794373575E-6
A20101102_2100,3.7270405095896725E-6
A20101103_0000,3.8857293410559335E-5
A20101103_0300,1.6708916260040535E-4
A20101103_0600,1.8237301213847336E-4
A20101103_0900,7.867384406364673E-5
A20101103_1200,3.463979094621565E-6
A20101103_1500,5.166896058325661E-6
A20101103_1800,3.6984198745929187E-6
A20101103_2100,2.9199096886826304E-6
A20101104_0000,3.7311673440257724E-5
A20101104_0300,1.495490518202495E-4
A20101104_0600,1.6916790815819683E-4
A20101104_0900,4.059015055283086E-5
A20101104_1200,5.986835886814418E-6
A20101104_1500,3.7723720231993326E-6
A20101104_1800,2.7704570325786027E-6
A20101104_2100,2.889496866348296E-6
A20101105_0000,3.72788849958005E-5
A20101105_0300,1.5519683552344722E-4
A20101105_0600,1.670746386699551E-4
A20101105_0900,6.265533352023244E-5
A20101105_1200,7.1240517485739444E-6
A20101105_1500,7.286863441616563E-6
A20101105_1800,4.063037291279669E-6
A20101105_2100,3.062037859334971E-6
A20101106_0000,4.1837183214295236E-5
A20101106_0300,1.589412297414065E-4
A20101106_0600,1.6923458587657082E-4
A20101106_0900,5.243294763748988E-5
A20101106_1200,7.665964302463548E-6
A20101106_1500,6.659953180466049E-6
A20101106_1800,5.274342334397081E-6
A20101106_2100,3.835231017624221E-6
A20101107_0000,4.0796038977990676E-5
A20101107_0300,1.4978554375346835E-4
A20101107_0600,1.3165072699594164E-4
A20101107_0900,3.6187554518687896E-5
A20101107_1200,6.449053406670454E-6
A20101107_1500,3.7088264095039833E-6
A20101107_1800,6.357349090021596E-8
A20101107_2100,-1.7125139924012253E-7
A20101108_0000,2.978425658296499E-5
A20101108_0300,1.6030235332266683E-4
A20101108_0600,1.9415550223552078E-4
A20101108_0900,6.691117186764999E-5
A20101108_1200,8.590217195547926E-6
A20101108_1500,5.197557609983808E-6
A20101108_1800,4.606004136889445E-6
A20101108_2100,2.9594775209270047E-6
A20101109_0000,3.705783812550725E-5
A20101109_0300,9.729371752285694E-5
A20101109_0600,1.0384494695071877E-4
A20101109_0900,3.429239484132798E-5
A20101109_1200,4.98826314867695E-6
A20101109_1500,1.93651114509697E-6
A20101109_1800,4.1422251848761166E-7
A20101109_2100,-3.4960130085044113E-6
A20101110_0000,2.8654379374796535E-5
A20101110_0300,1.5572725511541415E-4
A20101110_0600,1.7804052401297025E-4
A20101110_0900,7.47949123780966E-5
A20101110_1200,1.6363033314885314E-6
A20101110_1500,-1.31535033530508E-6
A20101110_1800,-1.4534082499264655E-6
A20101110_2100,-1.154590157323637E-6
A20101111_0000,1.6120065293728657E-5
A20101111_0300,9.488761952687623E-5
A20101111_0600,1.4294870950495853E-4
A20101111_0900,5.4500834765414504E-5
A20101111_1200,6.855917990055285E-6
A20101111_1500,5.424326194595463E-6
A20101111_1800,2.0026727370361323E-6
A20101111_2100,-5.290934551661398E-7
A20101112_0000,2.7284697417342462E-5
A20101112_0300,1.4309654725233655E-4
A20101112_0600,1.4025158053728595E-4
A20101112_0900,4.978303765380373E-5
A20101112_1200,3.3164613928715444E-6
A20101112_1500,3.044159691810076E-7
A20101112_1800,-4.175102603008185E-6
A20101112_2100,-4.252872753481837E-6
A20101113_0000,2.6703457298084953E-5
A20101113_0300,1.5216403067132902E-4
A20101113_0600,1.771108605159856E-4
A20101113_0900,7.613658816282976E-5
A20101113_1200,-4.4534950461425474E-7
A20101113_1500,8.405213525796224E-7
A20101113_1800,-2.864521049467247E-6
A20101113_2100,-2.8642001723777863E-6
A20101114_0000,2.4633009989535386E-5
A20101114_0300,1.294744974734755E-4
A20101114_0600,1.5632461543406352E-4
A20101114_0900,3.717398019149267E-5
A20101114_1200,5.274171869233476E-6
A20101114_1500,1.0299239934159825E-6
A20101114_1800,2.4194610240438076E-6
A20101114_2100,4.094777686106461E-6
A20101115_0000,1.773200338216432E-5
A20101115_0300,6.769346307452997E-5
A20101115_0600,6.396772696948043E-5
A20101115_0900,4.2150403141412825E-5
A20101115_1200,6.550098591697559E-6
A20101115_1500,1.7793693007601527E-6
A20101115_1800,2.880879253317163E-6
A20101115_2100,-3.4682652091480487E-7
A20101116_0000,2.3256758595673697E-5
A20101116_0300,1.427217711876073E-4
A20101116_0600,1.3499759039791047E-4
A20101116_0900,4.337345284455628E-5
A20101116_1200,4.806651835371841E-6
A20101116_1500,1.55919028093925E-6
A20101116_1800,-4.460714147112958E-8
A20101116_2100,-3.5280009313400337E-7
A20101117_0000,2.8401697246873812E-5
A20101117_0300,1.3421051178532487E-4
A20101117_0600,1.2846666871697262E-4
A20101117_0900,4.6968475209818756E-5
A20101117_1200,6.811962712215002E-6
A20101117_1500,4.791902942753862E-6
A20101117_1800,7.660500146518049E-7
A20101117_2100,-8.916350948962828E-7
A20101118_0000,2.60412041055397E-5
A20101118_0300,1.4066937093233867E-4
A20101118_0600,1.5745736727721052E-4
A20101118_0900,4.5701542317840885E-5
A20101118_1200,1.8314177584329134E-6
A20101118_1500,-5.103209471815749E-7
A20101118_1800,9.065432050192709E-7
A20101118_2100,1.279230009091961E-7
A20101119_0000,2.4561055237220967E-5
A20101119_0300,1.3282363878003872E-4
A20101119_0600,1.4846867515214075E-4
A20101119_0900,4.360533472528243E-5
A20101119_1200,8.547781364127455E-7
A20101119_1500,-1.860697909245833E-6
A20101119_1800,-2.141637139368307E-6
A20101119_2100,-1.4067257440034146E-6
A20101120_0000,2.1304671840011512E-5
A20101120_0300,1.4434276114926343E-4
A20101120_0600,1.3152442989166195E-4
A20101120_0900,2.980933168564386E-5
A20101120_1200,4.601535531807152E-6
A20101120_1500,2.3137181355064167E-6
A20101120_1800,1.6244217632869505E-6
A20101120_2100,6.956621108883087E-7
A20101121_0000,2.1216905223971636E-5
A20101121_0300,1.290020607480617E-4
A20101121_0600,1.641313220589995E-4
A20101121_0900,4.5600424881120227E-5
A20101121_1200,6.807494704402767E-6
A20101121_1500,3.660107681965004E-6
A20101121_1800,2.372598435540204E-6
A20101121_2100,-7.68354767378283E-8
A20101122_0000,1.8928745351215368E-5
A20101122_0300,1.2075316416785608E-4
A20101122_0600,1.2958807833146705E-4
A20101122_0900,3.62975028056582E-5
A20101122_1200,5.9029982131002136E-6
A20101122_1500,3.774784700987379E-6
A20101122_1800,1.8515879231444114E-6
A20101122_2100,-3.4573031119214146E-7
A20101123_0000,2.524865348521824E-5
A20101123_0300,1.2986189344418522E-4
A20101123_0600,1.1335196603697419E-4
A20101123_0900,2.6372602296647815E-5
A20101123_1200,3.5716740906481605E-6
A20101123_1500,-1.308233901139179E-6
A20101123_1800,-2.4131180116411454E-7
A20101123_2100,-8.555920360602426E-7
A20101124_0000,2.005211427189984E-5
A20101124_0300,1.2693825266147589E-4
A20101124_0600,1.5909947129919368E-4
A20101124_0900,5.726316967995542E-5
A20101124_1200,5.248031800501368E-6
A20101124_1500,-1.3840337268838394E-6
A20101124_1800,-2.7246961043370435E-6
A20101124_2100,-1.1340126181321836E-6
A20101125_0000,2.534479354803675E-5
A20101125_0300,1.432291622034645E-4
A20101125_0600,1.5483945124691046E-4
A20101125_0900,4.5148975573448206E-5
A20101125_1200,4.446191242421047E-6
A20101125_1500,2.3568288979611966E-6
A20101125_1800,-1.9546997959185995E-6
A20101125_2100,-2.1461801486888113E-6
A20101126_0000,2.5333806331887303E-5
A20101126_0300,1.3797633591942557E-4
A20101126_0600,1.4685343509816394E-4
A20101126_0900,4.1555616809233224E-5
A20101126_1200,8.689736029826975E-6
A20101126_1500,8.248372475730541E-6
A20101126_1800,1.0956151749575853E-6
A20101126_2100,-8.676132787963545E-7
A20101127_0000,2.7447005746378132E-5
A20101127_0300,1.2346243657148037E-4
A20101127_0600,1.8083813230800437E-4
A20101127_0900,5.6352796674830244E-5
A20101127_1200,9.164958742240338E-6
A20101127_1500,4.805160982861959E-6
A20101127_1800,4.417379168671445E-7
A20101127_2100,1.0369704440178187E-6
A20101128_0000,2.139276833570725E-5
A20101128_0300,1.2002833849635807E-4
A20101128_0600,1.3565810961772975E-4
A20101128_0900,3.51961668268017E-5
A20101128_1200,1.7996076866679044E-6
A20101128_1500,-1.9780406310004206E-6
A20101128_1800,-2.733757839515973E-6
A20101128_2100,-3.318512277409785E-6
A20101129_0000,2.3893351267976173E-5
A20101129_0300,1.0272663105608631E-4
A20101129_0600,9.737544877262348E-5
A20101129_0900,5.4093630131999455E-5
A20101129_1200,2.7616557563797903E-6
A20101129_1500,4.3286639436025605E-6
A20101129_1800,1.8965472758193472E-7
A20101129_2100,-2.3175208781081292E-6
A20101130_0000,2.6158406988981917E-5
A20101130_0300,1.305574824059959E-4
A20101130_0600,1.578205466068452E-4
A20101130_0900,5.73338181407627E-5
A20101130_1200,5.465036107106449E-6
A20101130_1500,2.9399999256003573E-6
A20101130_1800,2.4742835610544296E-6
A20101130_2100,-5.322858159791234E-7
A20101201_0000,3.463203341171659E-5
A20101201_0300,1.5306974290557566E-4
A20101201_0600,1.5987765581060547E-4
A20101201_0900,6.307813315155892E-5
A20101201_1200,5.79860939569024E-6
A20101201_1500,7.619264032631596E-7
A20101201_1800,-3.1178354541230266E-6
A20101201_2100,-2.5886018656759242E-6
A20101202_0000,3.601331214870717E-5
A20101202_0300,1.5341654885178636E-4
A20101202_0600,1.656179163860318E-4
A20101202_0900,6.025946906767146E-5
A20101202_1200,7.642116503371638E-6
A20101202_1500,4.714290377873584E-6
A20101202_1800,2.8537162881786127E-6
A20101202_2100,1.1391427887810982E-6
A20101203_0000,3.07571481425227E-5
A20101203_0300,1.3055120307429516E-4
A20101203_0600,1.261486357873364E-4
A20101203_0900,4.062191405231134E-5
A20101203_1200,5.809194267093371E-6
A20101203_1500,2.533944623287515E-6
A20101203_1800,3.152118744207303E-6
A20101203_2100,2.9479886846117094E-6
A20101204_0000,2.647024791563541E-5
A20101204_0300,1.503790475819842E-4
A20101204_0600,1.7618285154073714E-4
A20101204_0900,7.588286826179236E-5
A20101204_1200,-4.6964588477547097E-7
A20101204_1500,5.436385352194588E-7
A20101204_1800,1.064663381717952E-6
A20101204_2100,1.4974621997770268E-7
A20101205_0000,2.5780046744801735E-5
A20101205_0300,1.382168977504358E-4
A20101205_0600,1.611130697634233E-4
A20101205_0900,5.904501511635635E-5
A20101205_1200,5.4646597394655455E-6
A20101205_1500,3.565201697114302E-6
A20101205_1800,2.1930282450042117E-6
A20101205_2100,2.8514624556895173E-7
A20101206_0000,1.739487888389863E-5
A20101206_0300,8.82872576212481E-5
A20101206_0600,8.293976010227035E-5
A20101206_0900,3.021560328935376E-5
A20101206_1200,3.866331042847433E-6
A20101206_1500,2.680621876205343E-6
A20101206_1800,4.988888568489664E-7
A20101206_2100,-1.5351592705568155E-7
A20101207_0000,1.769582932682452E-5
A20101207_0300,1.085259765143889E-4
A20101207_0600,5.9989524048577554E-5
A20101207_0900,2.4429680945103163E-5
A20101207_1200,5.025519961484349E-6
A20101207_1500,1.93695151475452E-6
A20101207_1800,1.0464972558220386E-6
A20101207_2100,5.377692536606118E-9
A20101208_0000,2.0165010961488747E-5
A20101208_0300,1.2294497929050846E-4
A20101208_0600,1.4401869162171215E-4
A20101208_0900,4.868672488254131E-5
A20101208_1200,8.223218108316592E-6
A20101208_1500,1.4176898948719048E-6
A20101208_1800,1.45790457839633E-6
A20101208_2100,-1.304862157985155E-6
A20101209_0000,1.8511369435098554E-5
A20101209_0300,9.863587481089806E-5
A20101209_0600,1.598714623169278E-4
A20101209_0900,5.367621683609541E-5
A20101209_1200,6.390062781085239E-6
A20101209_1500,3.0050912596378603E-6
A20101209_1800,1.346756730828878E-6
A20101209_2100,-1.8606827354957555E-7
A20101210_0000,1.8933052386698654E-5
A20101210_0300,1.004004896115217E-4
A20101210_0600,1.2268603295417498E-4
A20101210_0900,4.2536243309076636E-5
A20101210_1200,8.409358623532999E-6
A20101210_1500,2.0926745073100342E-6
A20101210_1800,1.5022946721294255E-6
A20101210_2100,-2.8135588651834116E-7
A20101211_0000,1.947367990204692E-5
A20101211_0300,1.3902691113968203E-4
A20101211_0600,1.2577000538692822E-4
A20101211_0900,3.596590083850263E-5
A20101211_1200,8.572516529267544E-6
A20101211_1500,5.005830595972912E-6
A20101211_1800,2.3005366041083224E-6
A20101211_2100,8.943653653654406E-7
A20101212_0000,1.769773743257156E-5
A20101212_0300,1.1128459376253718E-4
A20101212_0600,1.6937850805243086E-4
A20101212_0900,6.128249921606448E-5
A20101212_1200,7.801502601043985E-6
A20101212_1500,5.2611608813071684E-6
A20101212_1800,-2.0270733523899947E-6
A20101212_2100,-2.5518504976109064E-6
A20101213_0000,2.54043023033067E-5
A20101213_0300,1.3738953224502542E-4
A20101213_0600,1.6554519275690938E-4
A20101213_0900,6.656007905174644E-5
A20101213_1200,2.429105120798298E-6
A20101213_1500,-2.821058126402406E-7
A20101213_1800,-1.8616945048950399E-6
A20101213_2100,-2.5311895804450107E-6
A20101214_0000,2.4113431779725964E-5
A20101214_0300,1.307947468823535E-4
A20101214_0600,1.688872214139172E-4
A20101214_0900,6.809801470543098E-5
A20101214_1200,4.4402235585140105E-6
A20101214_1500,-5.297566049418767E-7
A20101214_1800,-3.29693829905749E-6
A20101214_2100,-2.7046629464897843E-6
A20101215_0000,2.3873365069359342E-5
A20101215_0300,1.2190950833640077E-4
A20101215_0600,1.4172194102258308E-4
A20101215_0900,3.6021066898879726E-5
A20101215_1200,5.100893279222157E-6
A20101215_1500,1.2921577673878482E-6
A20101215_1800,1.8140992722559666E-6
A20101215_2100,4.748204514661767E-7
A20101216_0000,2.4534699016294767E-5
A20101216_0300,1.321380761081658E-4
A20101216_0600,1.5173558789786386E-4
A20101216_0900,4.3481847949873294E-5
A20101216_1200,3.7358403646524544E-6
A20101216_1500,2.6964930734123743E-6
A20101216_1800,5.182064294736663E-6
A20101216_2100,1.6476342155233122E-6
A20101217_0000,1.9871351110604905E-5
A20101217_0300,9.247396818196495E-5
A20101217_0600,1.5620209558702935E-4
A20101217_0900,5.933611737013392E-5
A20101217_1200,1.7532680056563647E-6
A20101217_1500,-2.6474306658452046E-6
A20101217_1800,-3.927625353602361E-6
A20101217_2100,-4.642408779334541E-6
A20101218_0000,2.2568362787226697E-5
A20101218_0300,1.360328697315301E-4
A20101218_0600,1.6161912063271733E-4
A20101218_0900,7.049057310680459E-5
A20101218_1200,1.4807920736835823E-6
A20101218_1500,-2.830343782286674E-6
A20101218_1800,-3.2711842224768184E-6
A20101218_2100,-3.1284704600000087E-6
A20101219_0000,2.3475006434144065E-5
A20101219_0300,1.0201118799867767E-4
A20101219_0600,1.494606871435761E-4
A20101219_0900,5.2316914900638185E-5
A20101219_1200,6.9728835203889695E-6
A20101219_1500,5.219368298958471E-6
A20101219_1800,-7.211744487426962E-8
A20101219_2100,-2.558267371315926E-6
A20101220_0000,1.9734085615690604E-5
A20101220_0300,7.164696080397269E-5
A20101220_0600,1.1901304644131071E-4
A20101220_0900,3.658507660012001E-5
A20101220_1200,2.7794065849751587E-6
A20101220_1500,2.0932951085961413E-6
A20101220_1800,1.5792973043833949E-6
A20101220_2100,-1.0335757260140052E-6
A20101221_0000,2.458663643104461E-5
A20101221_0300,1.2619422586091964E-4
A20101221_0600,1.5894150209097286E-4
A20101221_0900,4.526679640904111E-5
A20101221_1200,8.827763457948616E-6
A20101221_1500,6.292052583698771E-6
A20101221_1800,5.083166931427746E-6
A20101221_2100,2.8872685461143206E-6
A20101222_0000,2.6332229272586872E-5
A20101222_0300,1.361453244161152E-4
A20101222_0600,1.5416715920413775E-4
A20101222_0900,6.360931670754889E-5
A20101222_1200,2.6541739444420994E-6
A20101222_1500,2.1959562746392478E-8
A20101222_1800,-1.4353316202506078E-6
A20101222_2100,-1.7322883879526923E-6
A20101223_0000,2.214152926272543E-5
A20101223_0300,1.4465651103594658E-4
A20101223_0600,1.6520775914536604E-4
A20101223_0900,6.581852774054977E-5
A20101223_1200,9.181704139806122E-6
A20101223_1500,6.632698823958941E-6
A20101223_1800,3.878053429620875E-6
A20101223_2100,1.1900006012323971E-7
A20101224_0000,2.4114332117525762E-5
A20101224_0300,1.6066871281025615E-4
A20101224_0600,1.5622826591148468E-4
A20101224_0900,5.103879105433894E-5
A20101224_1200,5.714925783891603E-6
A20101224_1500,5.443580841189737E-6
A20101224_1800,3.3192291151170034E-6
A20101224_2100,1.5013690566959667E-6
A20101225_0000,2.39433372973012E-5
A20101225_0300,8.916559992226008E-5
A20101225_0600,1.3322229100354587E-4
A20101225_0900,5.5523988956520093E-5
A20101225_1200,6.250164190621233E-6
A20101225_1500,4.749903221907833E-7
A20101225_1800,-8.145507525244992E-7
A20101225_2100,-1.654675398477576E-6
A20101226_0000,2.2902319919680457E-5
A20101226_0300,1.3099087666347187E-4
A20101226_0600,1.4650299604203654E-4
A20101226_0900,5.003153727734185E-5
A20101226_1200,3.704837402548238E-6
A20101226_1500,1.2692482056333726E-6
A20101226_1800,-3.368145758200596E-7
A20101226_2100,-3.8715026277518213E-7
A20101227_0000,2.3591665317906082E-5
A20101227_0300,1.271870406251794E-4
A20101227_0600,1.1827345109889825E-4
A20101227_0900,3.566973801780809E-5
A20101227_1200,2.4122164362857094E-7
A20101227_1500,-3.861183454248834E-6
A20101227_1800,-3.6542225658665944E-6
A20101227_2100,-4.134298618294627E-6
A20101228_0000,2.2307027937959053E-5
A20101228_0300,1.2989459169124355E-4
A20101228_0600,1.2440962683834164E-4
A20101228_0900,3.8047762923313246E-5
A20101228_1200,3.967636030952046E-6
A20101228_1500,1.4112870195493514E-6
A20101228_1800,1.0657125962884249E-6
A20101228_2100,-6.972428264717932E-8
A20101229_0000,1.5769986257054735E-5
A20101229_0300,7.441807302716102E-5
A20101229_0600,9.722961936245116E-5
A20101229_0900,4.08270490061239E-5
A20101229_1200,5.708150781149109E-6
A20101229_1500,2.8620752473552873E-6
A20101229_1800,6.622315456384879E-7
A20101229_2100,3.1825672401617172E-6
A20101230_0000,2.1365047756972306E-5
A20101230_0300,8.574020984457191E-5
A20101230_0600,7.598444148417117E-5
A20101230_0900,3.3986105944463756E-5
A20101230_1200,2.7748693417122954E-6
A20101230_1500,1.1715958479875606E-6
A20101230_1800,4.944097585083936E-7
A20101230_2100,-3.0669816589191397E-7
A20101231_0000,1.6413690335836157E-5
A20101231_0300,1.428587614178524E-4
A20101231_0600,1.6769396735754024E-4
A20101231_0900,6.751412396741167E-5
A20101231_1200,6.095115343410252E-6
A20101231_1500,6.77949959336459E-6
A20101231_1800,6.213600603787578E-6
A20101231_2100,4.674927214306636E-6
A20110101_0000,2.142244780937361E-5
A20110101_0300,1.223127604288643E-4
A20110101_0600,1.1330577032601684E-4
A20110101_0900,4.6584155167397424E-5
A20110101_1200,6.401842391127005E-6
A20110101_1500,6.563621157998416E-6
A20110101_1800,6.072193062627767E-6
A20110101_2100,4.702685621351317E-6
A20110102_0000,1.9396532274629563E-5
A20110102_0300,1.0103862622850735E-4
A20110102_0600,9.335661501466645E-5
A20110102_0900,3.952855217717463E-5
A20110102_1200,6.467591144756724E-6
A20110102_1500,3.045057956379172E-6
A20110102_1800,1.9456710063149823E-6
A20110102_2100,5.563181047067896E-6
A20110103_0000,1.6975640754701528E-5
A20110103_0300,6.955468722668458E-5
A20110103_0600,8.670029368030882E-5
A20110103_0900,4.113046727616866E-5
A20110103_1200,6.736526182916022E-6
A20110103_1500,-1.0840829825014373E-7
A20110103_1800,-1.2239200429106137E-7
A20110103_2100,-6.201158210754097E-7
A20110104_0000,1.8544752909544966E-5
A20110104_0300,1.1724428544929206E-4
A20110104_0600,1.2039491431779995E-4
A20110104_0900,4.7946575857942045E-5
A20110104_1200,4.717176343457468E-6
A20110104_1500,4.550428739314251E-6
A20110104_1800,4.647163937677944E-6
A20110104_2100,2.647744261215538E-6
A20110105_0000,1.7840088652670835E-5
A20110105_0300,8.70056846761304E-5
A20110105_0600,1.0312998075590458E-4
A20110105_0900,4.702806588144398E-5
A20110105_1200,5.088326377177975E-6
A20110105_1500,2.1562950205443925E-6
A20110105_1800,6.868920021418771E-7
A20110105_2100,5.824142780602947E-7
A20110106_0000,1.8222956316327715E-5
A20110106_0300,1.0394403562987375E-4
A20110106_0600,1.1058434503285665E-4
A20110106_0900,3.702999493142246E-5
A20110106_1200,3.1529323856727017E-6
A20110106_1500,2.4478426657903846E-7
A20110106_1800,-3.2051895491165863E-7
A20110106_2100,-1.2940659554845396E-6
A20110107_0000,1.4465024913072462E-5
A20110107_0300,9.93525133208803E-5
A20110107_0600,1.666977731402142E-4
A20110107_0900,7.08214298783165E-5
A20110107_1200,8.36481890144944E-7
A20110107_1500,1.5310194225512302E-6
A20110107_1800,9.264821713421068E-8
A20110107_2100,-1.0838754326756345E-6
A20110108_0000,2.270368540603163E-5
A20110108_0300,1.323868005503497E-4
A20110108_0600,1.2229724311268756E-4
A20110108_0900,5.122250904390211E-5
A20110108_1200,4.70262494052916E-6
A20110108_1500,3.2965037068936733E-6
A20110108_1800,5.029725203599683E-7
A20110108_2100,-2.3271918354258887E-6
A20110109_0000,2.2737277123274475E-5
A20110109_0300,1.5166052392559664E-4
A20110109_0600,1.6234455996944278E-4
A20110109_0900,7.304399065459282E-5
A20110109_1200,-1.1240288198986098E-6
A20110109_1500,-1.194013868084451E-6
A20110109_1800,1.8108987368250831E-6
A20110109_2100,1.513125720758647E-6
A20110110_0000,1.824276875292698E-5
A20110110_0300,1.2579469542465323E-4
A20110110_0600,1.3769805772130027E-4
A20110110_0900,4.5537063455733365E-5
A20110110_1200,3.845880222155771E-6
A20110110_1500,1.0378414910084497E-6
A20110110_1800,1.1630061307675846E-6
A20110110_2100,-6.009197227091876E-7
A20110111_0000,2.608446669001226E-5
A20110111_0300,1.5754262968444647E-4
A20110111_0600,1.7553449699135923E-4
A20110111_0900,8.152585680410747E-5
A20110111_1200,3.1236427526332907E-6
A20110111_1500,6.400350970173861E-6
A20110111_1800,6.3284556124195955E-6
A20110111_2100,4.171831476364961E-6
A20110112_0000,2.0517708849118048E-5
A20110112_0300,1.2092764318284902E-4
A20110112_0600,1.2321103181038305E-4
A20110112_0900,3.78223976252324E-5
A20110112_1200,5.147531887895195E-6
